Test Sponsor$System Name$Parallel$Base  Threads$Processor # Enabled  Cores$Processor # Enabled  Chips$Processor # Threads/  Core$Results # Base$Results # Peak$Energy # Base$Energy # Peak$Publish_Date$CPU_Name$CPU_Frequency$Primary_Cache$Secondary_Cache$Tertiary_Cache$Memory$Disk
Dell Inc.$PowerEdge T550 (Intel Xeon Gold 5320, 2.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$52$52$2$1$176$180$--$--$Sep-2019$AMD EPYC 7702P$2000$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 16 MB shared / 4 cores$256 GB (8 x 32 GB 2Rx4 PC4-3200AA-R, running at 3200)$1 x 960 GB SAS SSD
Dell Inc.$PowerEdge T550 (Intel Xeon Silver 4316, 2.30 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$40$40$2$1$155$158$--$--$May-2021$AMD EPYC 7713P$2000$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 8 cores$1 TB (8 x 128 GB 4Rx4 PC4-3200AA-L)$125 GB on tmpfs
Dell Inc.$PowerEdge T550 (Intel Xeon Gold 6326, 2.90 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$160$163$--$--$Sep-2019$AMD EPYC 7742$2250$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 16 MB shared / 4 cores$256 GB (8 x 32 GB 2Rx4 PC4-3200AA-R, running at 3200)$1 x 960 GB SAS SSD
Dell Inc.$PowerEdge T550 (Intel Xeon Silver 4309Y, 2.80 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$97.7$99.8$--$--$Mar-2021$AMD EPYC 7763$2450$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 8 cores$1 TB (8 x 128 GB 4Rx4 PC4-3200AA-R)$125 GB on tmpfs
Dell Inc.$PowerEdge T550 (Intel Xeon Gold 5317, 3.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$132$135$--$--$Mar-2021$AMD EPYC 7763$2450$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 8 cores$256 GB (8 x 32 GB 2Rx4 PC4-3200AA-R)$125 GB on tmpfs
Dell Inc.$PowerEdge T550 (Intel Xeon Silver 4310, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$116$119$--$--$Feb-2022$AMD EPYC 7773X$2200$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$768 MB I+D on chip per chip, 96 MB shared / 8 cores$1 TB (8 x 128 GB 4Rx4 PC4-3200AA-L)$125 GB on tmpfs
Dell Inc.$PowerEdge T550 (Intel Xeon Silver 4314, 2.40 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$145$149$--$--$Jan-2020$AMD EPYC 7F32$3700$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 16 MB per core$256 GB (8 x 32 GB 2Rx4 PC4-3200AA-R)$1 x 960 GB SATA SSD
Dell Inc.$PowerEdge T550 (Intel Xeon Platinum 8352M, 2.30 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$2$1$204$207$--$--$Jan-2020$AMD EPYC 7F52$3500$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 16 MB per core$256 GB (8 x 32 GB 2Rx4 PC4-3200AA-R)$1 x 960 GB SATA SSD
Dell Inc.$PowerEdge R450 (Intel Xeon Silver 4309Y, 2.80 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$97.3$99.6$--$--$Jan-2020$AMD EPYC 7F52$3500$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 16 MB per core$256 GB (8 x 32 GB 2Rx4 PC4-3200AA-R, running at 3200)$1 x 960 GB SATA SSD
Dell Inc.$PowerEdge R450 (Intel Xeon Gold 5317, 3.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$131$134$--$--$Jan-2020$AMD EPYC 7F72$3200$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$192 MB I+D on chip per chip, 16 MB shared / 2 cores$256 GB (8 x 32 GB 2Rx4 PC4-3200AA-R)$1 x 960 GB SATA SSD
Dell Inc.$PowerEdge R450 (Intel Xeon Silver 4314, 2.40 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$145$148$--$--$Nov-2019$AMD EPYC 7252$3100$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$64 MB I+D on chip per chip, 16 MB shared / 2 cores$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$2 x 960 GB SAS SSD
Dell Inc.$PowerEdge R450 (Intel Xeon Silver 4316, 2.30 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$40$40$2$1$155$158$--$--$Nov-2019$AMD EPYC 7262$3200$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 16 MB per core$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$2 x 960 GB SAS SSD
Dell Inc.$PowerEdge R450 (Intel Xeon Silver 4310, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$116$119$--$--$Nov-2019$AMD EPYC 7272$2900$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$64 MB I+D on chip per chip, 16 MB shared / 3 cores$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$1 x 800 GB SATA SSD
Dell Inc.$PowerEdge R450 (Intel Xeon Gold 5318Y, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$166$170$--$--$Nov-2019$AMD EPYC 7282$2800$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$64 MB I+D on chip per chip, 16 MB shared / 4 cores$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$2 x 960 GB SAS SSD
Dell Inc.$PowerEdge R450 (Intel Xeon Gold 5315Y, 3.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$104$106$--$--$Mar-2021$AMD EPYC 72F3$3700$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 32 MB per core$2 TB (16 x 128 GB 4Rx4 PC4-3200AA-L)$225 GB on tmpfs
Dell Inc.$PowerEdge FC640 (Intel Xeon Gold 6230R, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$52$52$2$1$135$138$--$--$Nov-2019$AMD EPYC 7302$3000$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 16 MB shared / 2 cores$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$2 x 960 GB SAS SSD
Dell Inc.$PowerEdge FC640 (Intel Xeon Gold 6240R, 2.40 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$137$140$--$--$Mar-2021$AMD EPYC 7313$3000$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 32 MB shared / 4 cores$2 TB (16 x 128 GB 4Rx4 PC4-3200AA-L)$225 GB on tmpfs
Dell Inc.$PowerEdge FC640 (Intel Xeon Gold 6208U, 2.90 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$1$1$77.0$78.1$--$--$Apr-2021$AMD EPYC 7313P$3000$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 32 MB shared / 4 cores$1 TB (8 x 128 GB 4Rx4 PC4-3200AA-L)$225 GB on tmpfs
Dell Inc.$PowerEdge FC640 (Intel Xeon Gold 6238R, 2.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$56$56$2$1$138$140$--$--$Mar-2021$AMD EPYC 7343$3200$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 32 MB shared / 4 cores$2 TB (16 x 128 GB 4Rx4 PC4-3200AA-L)$225 GB on tmpfs
Dell Inc.$PowerEdge FC640 (Intel Xeon Gold 5220R, 2.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$136$137$--$--$Dec-2019$AMD EPYC 7352$2300$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 16 MB shared / 3 cores$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$1 x 800 GB SATA SSD
Dell Inc.$PowerEdge C6420 (Intel Xeon Silver 4215R, 3.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$77.4$78.1$--$--$Feb-2022$AMD EPYC 7373X$3050$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$768 MB I+D on chip per chip, 96 MB shared / 2 cores$2 TB (16 x 128 GB 4Rx4 PC4-3200AA-L)$125 GB on tmpfs
Dell Inc.$PowerEdge FC640 (Intel Xeon Silver 4214R, 2.40 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$97.0$98.2$--$--$Mar-2021$AMD EPYC 73F3$3500$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 2 cores$2 TB (16 x 128 GB 4Rx4 PC4-3200AA-L)$225 GB on tmpfs
Dell Inc.$PowerEdge FC640 (Intel Xeon Bronze 3206R, 1.90 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$57.0$57.6$--$--$Nov-2019$AMD EPYC 7402$2800$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 16 MB shared / 3 cores$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$2 x 960 GB SAS SSD
Dell Inc.$PowerEdge C6420 (Intel Xeon Bronze 3206R, 1.90 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$56.8$57.5$--$--$Mar-2021$AMD EPYC 7413$2650$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 32 MB shared / 6 cores$2 TB (16 x 128 GB 4Rx4 PC4-3200AA-L)$225 GB on tmpfs
Dell Inc.$PowerEdge C6420 (Intel Xeon Silver 4210R, 2.40 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$20$20$2$1$82.4$83.3$--$--$Mar-2021$AMD EPYC 7443$2850$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 32 MB shared / 6 cores$2 TB (16 x 128 GB 4Rx4 PC4-3200AA-L)$225 GB on tmpfs
Dell Inc.$PowerEdge C6420 (Intel Xeon Silver 4214R, 2.40 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$97.3$98.4$--$--$Apr-2021$AMD EPYC 7443P$2850$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 32 MB shared / 6 cores$1 TB (8 x 128 GB 4Rx4 PC4-3200AA-L)$225 GB on tmpfs
Dell Inc.$PowerEdge R7525 (AMD EPYC 7773X 64-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$128$128$2$1$269$278$--$--$Nov-2019$AMD EPYC 7452$2350$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 16 MB shared / 4 cores$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$2 x 960 GB SAS SSD
Dell Inc.$PowerEdge R6525 (AMD EPYC 7473X 24-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$205$211$--$--$Apr-2021$AMD EPYC 7453$2750$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$64 MB I+D on chip per chip, 16 MB shared / 7 cores$2 TB (16 x 128 GB 4Rx4 PC4-3200AA-L)$225 GB on tmpfs
Dell Inc.$PowerEdge R7525 (AMD EPYC 7473X 24-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$204$209$--$--$Feb-2022$AMD EPYC 7473X$2800$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$768 MB I+D on chip per chip, 96 MB shared / 3 cores$2 TB (16 x 128 GB 4Rx4 PC4-3200AA-L)$125 GB on tmpfs
Dell Inc.$PowerEdge R7525 (AMD EPYC 7373X 16-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$183$190$--$--$Mar-2021$AMD EPYC 74F3$3200$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 3 cores$2 TB (16 x 128 GB 4Rx4 PC4-3200AA-L)$225 GB on tmpfs
Dell Inc.$PowerEdge R7525 (AMD EPYC 7573X 32-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$2$1$238$242$--$--$Nov-2019$AMD EPYC 7502$2500$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 16 MB shared / 4 cores$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$2 x 960 GB SAS SSD
Dell Inc.$PowerEdge R6525 (AMD EPYC 7773X 64-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$128$128$2$1$273$274$--$--$Mar-2021$AMD EPYC 7513$2600$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 32 MB shared / 8 cores$2 TB (16 x 128 GB 4Rx4 PC4-3200AA-L)$225 GB on tmpfs
Dell Inc.$PowerEdge R6525 (AMD EPYC 7573X 32-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$2$1$242$244$--$--$Dec-2019$AMD EPYC 7532$2400$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 16 MB shared / 2 cores$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$1 x 800 GB SATA SSD
Dell Inc.$PowerEdge R6525 (AMD EPYC 7373X 16-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$180$188$--$--$Nov-2019$AMD EPYC 7542$2900$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 16 MB shared / 4 cores$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$2 x 960 GB SAS SSD
Dell Inc.$PowerEdge R6515 (AMD EPYC 7573X)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$1$1$165$167$--$--$Mar-2021$AMD EPYC 7543$2800$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 4 cores$2 TB (16 x 128 GB 4Rx4 PC4-3200AA-R)$225 GB on tmpfs
Dell Inc.$PowerEdge R7515 (AMD EPYC 7573X 32-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$1$1$165$168$--$--$Feb-2021$AMD EPYC 7543$2800$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 4 cores$1 TB (16 x 64 GB 2Rx4 PC4-3200AA-R)$225 GB on tmpfs
Dell Inc.$PowerEdge R7515 (AMD EPYC 7773X)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$1$1$182$184$--$--$Apr-2021$AMD EPYC 7543P$2800$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 4 cores$1 TB (8 x 128 GB 4Rx4 PC4-3200AA-L)$225 GB on tmpfs
Dell Inc.$PowerEdge R550 (Intel Xeon Silver 4316, 2.30 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$40$40$2$1$155$157$--$--$Nov-2019$AMD EPYC 7552$2200$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$192 MB I+D on chip per chip, 16 MB shared / 4 cores$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$1 x 960 GB SATA SSD
Dell Inc.$PowerEdge R550 (Intel Xeon Gold 5315Y, 3.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$104$105$--$--$Feb-2022$AMD EPYC 7573X$2800$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$768 MB I+D on chip per chip, 96 MB shared / 4 cores$2 TB (16 x 128 GB 4Rx4 PC4-3200AA-L)$125 GB on tmpfs
Dell Inc.$PowerEdge R550 (Intel Xeon Silver 4310, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$116$118$--$--$Mar-2021$AMD EPYC 75F3$2950$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 4 cores$2 TB (16 x 128 GB 4Rx4 PC4-3200AA-L)$225 GB on tmpfs
Dell Inc.$PowerEdge R550 (Intel Xeon Gold 5318Y, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$167$168$--$--$Nov-2019$AMD EPYC 7642$2300$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 16 MB shared / 3 cores$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$2 x 960 GB SAS SSD
Dell Inc.$PowerEdge R550 (Intel Xeon Gold 5317, 3.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$132$133$--$--$Nov-2019$AMD EPYC 7662$2000$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 16 MB shared / 4 cores$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$2 x 960 GB SAS SSD
Dell Inc.$PowerEdge R550 (Intel Xeon Silver 4314, 2.40 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$147$148$--$--$Nov-2019$AMD EPYC 7702$2000$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 16 MB shared / 4 cores$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$2 x 960 GB SAS SSD
Dell Inc.$PowerEdge R550 (Intel Xeon Silver 4309Y, 2.80 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$98.6$99.0$--$--$Mar-2021$AMD EPYC 7713$2000$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 8 cores$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$225 GB on tmpfs
Dell Inc.$PowerEdge R650 (Intel Xeon Platinum 8380, 2.30 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$80$80$2$1$260$260$--$--$Apr-2021$AMD EPYC 7713P$2000$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 8 cores$1 TB (8 x 128 GB 4Rx4 PC4-3200AA-L)$225 GB on tmpfs
Dell Inc.$PowerEdge XR4520c (Intel Xeon D-2712T, 1.90 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$4$4$1$1$26.7$26.8$--$--$Nov-2019$AMD EPYC 7742$2250$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 16 MB shared / 4 cores$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$2 x 960 GB SAS SSD
Dell Inc.$PowerEdge XR4520c (Intel Xeon D-2776NT, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$1$1$68.1$68.5$--$--$Mar-2021$AMD EPYC 7763$2450$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 8 cores$2 TB (16 x 128 GB 4Rx4 PC4-3200AA-R)$225 GB on tmpfs
Dell Inc.$PowerEdge XR4520c (Intel Xeon D-2733NT, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$8$8$1$1$44.9$45.1$--$--$Mar-2021$AMD EPYC 7763$2450$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 8 cores$1 TB (16 x 64 GB 2Rx4 PC4-3200AA-R)$225 GB on tmpfs
Dell Inc.$PowerEdge R750 (Intel Xeon Platinum 8380, 2.30 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$80$80$2$1$257$258$--$--$Feb-2022$AMD EPYC 7773X$2200$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$768 MB I+D on chip per chip, 96 MB shared / 8 cores$2 TB (16 x 128 GB 4Rx4 PC4-3200AA-L)$125 GB on tmpfs
Dell Inc.$PowerEdge R7625 (AMD EPYC 9654 96-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$192$192$2$1$427$Not Run$--$--$Apr-2020$AMD EPYC 7F32$3700$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 16 MB per core$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R, running at 3200)$1 x 960 GB SATA SSD
Dell Inc.$PowerEdge MX760c (Intel Xeon Platinum 8480+)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$112$112$2$1$325$325$--$--$Apr-2020$AMD EPYC 7F52$3500$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 16 MB per core$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R, running at 3200)$1 x 960 GB SATA SSD
Dell Inc.$PowerEdge MX760c (Intel Xeon Platinum 8461V)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$1$1$220$220$--$--$Apr-2020$AMD EPYC 7F72$3200$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$192 MB I+D on chip per chip, 16 MB shared / 2 cores$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R, running at 3200)$1 x 960 GB SATA SSD
Dell Inc.$PowerEdge MX760c (Intel Xeon Platinum 8468V)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$96$96$2$1$313$313$--$--$Nov-2019$AMD EPYC 7H12$2600$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 16 MB shared / 4 cores$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$2 x 960 GB SAS SSD
Dell Inc.$PowerEdge MX760c (Intel Xeon Platinum 8458P)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$88$88$2$1$312$313$--$--$Mar-2023$Intel Xeon Bronze 3408U$1800$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$22.5 MB I+D on chip per chip$512 GB (8 x 64 GB 2Rx4 PC5-4800B-R, running at 4000)$125 GB on tmpfs
Dell Inc.$PowerEdge MX760c (Intel Xeon Platinum 8468)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$96$96$2$1$322$322$--$--$Mar-2023$Intel Xeon Gold 5411N$1900$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$45 MB I+D on chip per chip$256 GB (8 x 32 GB 2Rx8 PC5-4800B-R, running at 4400)$125 GB on tmpfs
Dell Inc.$PowerEdge MX760c (Intel Xeon Platinum 8452Y)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$72$72$2$1$274$274$--$--$Mar-2023$Intel Xeon Gold 5412U$2100$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$45 MB I+D on chip per chip$256 GB (8 x 32 GB 2Rx8 PC5-4800B-R, running at 4400)$125 GB on tmpfs
Dell Inc.$PowerEdge MX760c (Intel Xeon Gold 6430)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$2$1$258$258$--$--$Apr-2023$Intel Xeon Gold 5416S$2000$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$30 MB I+D on chip per chip$512 GB (16 x 32 GB 2Rx8 PC5-4800B-R, running at 4400)$125 GB on tmpfs
Dell Inc.$PowerEdge MX760c (Intel Xeon Gold 6454S)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$2$1$270$270$--$--$Apr-2023$Intel Xeon Gold 5418N$1800$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$45 MB I+D on chip per chip$512 GB (16 x 32 GB 2Rx8 PC5-4800B-R, running at 4000)$125 GB on tmpfs
Dell Inc.$PowerEdge MX760c (Intel Xeon Platinum 8460Y+)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$80$80$2$1$293$294$--$--$Mar-2023$Intel Xeon Gold 5418Y$2000$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$45 MB I+D on chip per chip$512 GB (16 x 32 GB 2Rx8 PC5-4800B-R, running at 4400)$125 GB on tmpfs
Dell Inc.$PowerEdge R660 (Intel Xeon Gold 6414U)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$1$1$188$188$--$--$Apr-2023$Intel Xeon Gold 5420+$2000$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$52.5 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC5-4800B-R, running at 4400)$125 GB on tmpfs
Dell Inc.$PowerEdge R660 (Intel Xeon Platinum 8470N)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$104$104$2$1$302$302$--$--$Feb-2023$Intel Xeon Gold 6414U$2000$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$60 MB I+D on chip per chip$256 GB (8 x 32 GB 2Rx8 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R660 (Intel Xeon Platinum 8471N)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$52$52$1$1$224$224$--$--$Dec-2022$Intel Xeon Gold 6414U$2000$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$60 MB I+D on chip per chip$512 GB (8 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R660 (Intel Xeon Gold 6454S)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$2$1$270$270$--$--$Mar-2023$Intel Xeon Gold 6421N$1800$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$60 MB I+D on chip per chip$256 GB (8 x 32 GB 2Rx8 PC5-4800B-R, running at 4400)$125 GB on tmpfs
Dell Inc.$PowerEdge R660 (Intel Xeon Platinum 8470)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$104$104$2$1$318$318$--$--$Mar-2023$Intel Xeon Gold 6426Y$2500$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$37.5 MB I+D on chip per chip$512 GB (16 x 32 GB 2Rx8 PC5-4800B-R)$125 GB on tmpfs
