Test Sponsor$System Name$Base  Copies$Processor # Enabled  Cores$Processor # Enabled  Chips$Processor # Threads/  Core$Results # Base$Results # Peak$Energy # Base$Energy # Peak$Publish_Date$CPU_Name$CPU_Frequency$Primary_Cache$Secondary_Cache$Tertiary_Cache$Memory$Disk
Lenovo Global Technology$ThinkSystem SN850 (2.10 GHz, Intel Xeon Gold 6130)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$128$64$4$2$313$317$--$--$Apr-2019$Intel Xeon Platinum 8260L$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SD530 (2.10 GHz, Intel Xeon Gold 6130T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$165$168$--$--$Apr-2019$Intel Xeon Platinum 8260M$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR570 (2.00 GHz, Intel Xeon Platinum 8164)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$104$52$2$2$209$214$--$--$Apr-2019$Intel Xeon Platinum 8260Y$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SD530 (2.00 GHz, Intel Xeon Gold 6138T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$80$40$2$2$176$179$--$--$Jun-2020$Intel Xeon Silver 4210R$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$13.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R, running at 2400)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR590 (2.00 GHz, Intel Xeon Platinum 8164)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$104$52$2$2$211$215$--$--$Jun-2020$Intel Xeon Silver 4214R$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R, running at 2400)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem ST550 (2.00 GHz, Intel Xeon Platinum 8153)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$151$154$--$--$Jun-2019$Intel Xeon Gold 5215$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$13.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SN850 (3.20 GHz, Intel Xeon Gold 6134)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$4$2$214$217$--$--$Apr-2019$Intel Xeon Gold 5215L$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$13.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SN850 (3.00 GHz, Intel Xeon Gold 6136)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$4$2$291$295$--$--$Apr-2019$Intel Xeon Gold 5215M$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$13.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SN850 (2.60 GHz, Intel Xeon Gold 6142)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$128$64$4$2$334$338$--$--$Jun-2019$Intel Xeon Gold 6248$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SN850 (2.70 GHz, Intel Xeon Gold 6150)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$144$72$4$2$372$377$--$--$Aug-2018$Intel Xeon Platinum 8180$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SN850 (2.00 GHz, Intel Xeon Gold 6138)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$160$80$4$2$353$356$--$--$Jul-2018$Intel Xeon Platinum 8180M$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR950 (2.70 GHz, Intel Xeon Platinum 8168)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$384$192$8$2$907$918$--$--$Apr-2019$Intel Xeon Silver 4215$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R, running at 2400)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8170)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$416$208$8$2$860$874$--$--$Jun-2018$Intel Xeon Gold 6126$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8170M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$416$208$8$2$871$886$--$--$Jul-2018$Intel Xeon Gold 6126T$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8176M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$448$224$8$2$896$911$--$--$Apr-2018$Intel Xeon Gold 6132$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR650 (2.20 GHz, Intel Xeon Gold 5120)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$56$28$2$2$140$143$--$--$Jun-2018$Intel Xeon Gold 6142$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR650 (2.20 GHz, Intel Xeon Gold 5120T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$56$28$2$2$140$143$--$--$Apr-2018$Intel Xeon Gold 6142M$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR630 (2.20 GHz, Intel Xeon Silver 4114)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$40$20$2$2$102$104$--$--$May-2019$Intel Xeon Gold 6240$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR630 (2.30 GHz, Intel Xeon Gold 5118)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$128$130$--$--$Aug-2019$Intel Xeon Gold 6240L$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR630 (2.20 GHz, Intel Xeon Gold 5120)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$56$28$2$2$140$143$--$--$Aug-2019$Intel Xeon Gold 6240M$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR630 (2.00 GHz, Intel Xeon Platinum 8153)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$153$156$--$--$Apr-2019$Intel Xeon Gold 6240Y$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR630 (2.10 GHz, Intel Xeon Platinum 8176)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$112$56$2$2$230$233$--$--$Jun-2018$Intel Xeon Silver 4112$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$8.25 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R, running at 2400)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR650 (2.60 GHz, Intel Xeon Gold 6126)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$148$151$--$--$Sep-2019$Intel Xeon Gold 5220S$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR590 (2.60 GHz, Intel Xeon Gold 6126T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$147$151$--$--$Jun-2018$Intel Xeon Gold 6150$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR590 (2.10 GHz, Intel Xeon Gold 6130T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$162$166$--$--$Sep-2019$Intel Xeon Gold 6226$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR590 (3.00 GHz, Intel Xeon Gold 6136)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$158$162$--$--$Jun-2020$Intel Xeon Gold 6258R$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem ST550 (2.10 GHz, Intel Xeon Silver 4116)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$117$119$--$--$Jul-2018$Intel Xeon Platinum 8168$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR590 (2.60 GHz, Intel Xeon Gold 6142)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$174$178$--$--$Apr-2019$Intel Xeon Platinum 8270$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem ST550 (2.20 GHz, Intel Xeon Gold 5120)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$56$28$2$2$140$143$--$--$Aug-2019$Intel Xeon Platinum 8280$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem ST550 (2.60 GHz, Intel Xeon Gold 6126)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$148$151$--$--$Sep-2019$Intel Xeon Platinum 8280L$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR860 (2.10 GHz, Intel Xeon Platinum 8176)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$224$112$4$2$451$461$--$--$Sep-2019$Intel Xeon Platinum 8280M$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR530 (2.10 GHz, Intel Xeon Silver 4116)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$116$119$--$--$May-2019$Intel Xeon Gold 6242$2800$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR530 (2.10 GHz, Intel Xeon Gold 6130)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$162$166$--$--$Jun-2020$Intel Xeon Gold 6226R$2900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR530 (2.00 GHz, Intel Xeon Platinum 8153)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$150$153$--$--$Mar-2020$Intel Xeon Gold 6226R$2900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR850 (2.20 GHz, Intel Xeon Gold 5120)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$112$56$4$2$280$286$--$--$Apr-2019$Intel Xeon Platinum 8268$2900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR850 (2.20 GHz, Intel Xeon Gold 5120T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$112$56$4$2$280$286$--$--$Apr-2019$Intel Xeon Gold 5217$3000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR850 (3.60 GHz, Intel Xeon Gold 5122)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$4$2$137$141$--$--$Jun-2018$Intel Xeon Gold 6136$3000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR850 (2.10 GHz, Intel Xeon Gold 6130T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$128$64$4$2$331$336$--$--$Jul-2018$Intel Xeon Gold 6154$3000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR850 (3.20 GHz, Intel Xeon Gold 6134)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$4$2$246$253$--$--$Jul-2020$Intel Xeon Gold 6248R$3000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR850 (2.00 GHz, Intel Xeon Platinum 8153)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$128$64$4$2$303$310$--$--$May-2018$Intel Xeon Platinum 8158$3000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR550 (1.80 GHz, Intel Xeon Silver 4108)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$69.7$72.7$--$--$May-2019$Intel Xeon Gold 6254$3100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR550 (2.00 GHz, Intel Xeon Platinum 8153)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$150$153$--$--$Jun-2018$Intel Xeon Gold 6134$3200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR950 (3.40 GHz, Intel Xeon Gold 6128)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$4$2$169$171$--$--$Apr-2018$Intel Xeon Gold 6134M$3200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR950 (2.40 GHz, Intel Xeon Gold 5115)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$80$40$4$2$222$227$--$--$Jul-2018$Intel Xeon Gold 6146$3200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR950 (2.10 GHz, Intel Xeon Gold 6130)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$128$64$4$2$320$Not Run$--$--$Jun-2020$Intel Xeon Silver 4215R$3200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R, running at 2400)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.30 GHz, Intel Xeon Gold 5118)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$4$2$253$258$--$--$Mar-2020$Intel Xeon Silver 4215R$3200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2400)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (3.00 GHz, Intel Xeon Gold 6136)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$4$2$324$332$--$--$Aug-2019$Intel Xeon Gold 6234$3300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.20 GHz, Intel Xeon Gold 5120)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$112$56$4$2$268$270$--$--$Aug-2019$Intel Xeon Gold 6246$3300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.60 GHz, Intel Xeon Gold 6142M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$128$64$4$2$339$343$--$--$Apr-2018$Intel Xeon Gold 6128$3400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR950 (2.20 GHz, Intel Xeon Gold 5120T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$112$56$4$2$267$Not Run$--$--$Jul-2018$Intel Xeon Gold 6144$3500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR950 (3.60 GHz, Intel Xeon Gold 5122)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$4$2$137$142$--$--$Jun-2018$Intel Xeon Gold 5122$3600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR950 (2.70 GHz, Intel Xeon Gold 6150)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$144$72$4$2$380$385$--$--$Sep-2019$Intel Xeon Gold 6244$3600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.00 GHz, Intel Xeon Platinum 8153)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$128$64$4$2$259$266$--$--$May-2018$Intel Xeon Platinum 8156$3600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8160)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$192$96$4$2$419$425$--$--$Apr-2019$Intel Xeon Gold 5222$3800$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8160T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$192$96$4$2$423$428$--$--$Aug-2020$Intel Xeon Platinum 8256$3800$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR650 (2.20 GHz, Intel Xeon Silver 4114)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$40$20$2$2$103$104$--$--$May-2021$Intel Xeon Gold 6330$2000$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$42 MB I+D on chip per chip$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R, running at 2933)$1 x 480 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.00 GHz, Intel Xeon Platinum 8164)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$416$208$8$2$856$870$--$--$May-2021$Intel Xeon Gold 6338$2000$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$48 MB I+D on chip per chip$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$1 x 480 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8160M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$384$192$8$2$833$845$--$--$Jul-2021$Intel Xeon Gold 5318Y$2100$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$36 MB I+D on chip per chip$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R, running at 2933)$1 x 480 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.60 GHz, Intel Xeon Gold 6126)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$4$2$296$303$--$--$Jul-2021$Intel Xeon Gold 5320$2200$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$39 MB I+D on chip per chip$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R, running at 2933)$1 x 480 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.60 GHz, Intel Xeon Gold 6126T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$4$2$301$307$--$--$May-2021$Intel Xeon Platinum 8352Y$2200$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$48 MB I+D on chip per chip$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$1 x 480 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.10 GHz, Intel Xeon Gold 6130T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$128$64$4$2$334$341$--$--$Jun-2021$Intel Xeon Platinum 8352M$2300$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$48 MB I+D on chip per chip$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$1 x 480 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.60 GHz, Intel Xeon Gold 6132)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$112$56$4$2$328$335$--$--$Jun-2021$Intel Xeon Gold 6336Y$2400$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$36 MB I+D on chip per chip$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$1 x 480 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (3.00 GHz, Intel Xeon Platinum 8158)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$4$2$326$333$--$--$Apr-2021$Intel Xeon Platinum 8360Y$2400$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$54 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 480 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.50 GHz, Intel Xeon Platinum 8180M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$224$112$4$2$486$493$--$--$Nov-2021$Intel Xeon Platinum 8368$2400$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$57 MB I+D on chip per chip$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$1 x 480 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR650 (2.10 GHz, Intel Xeon Silver 4116)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$117$120$--$--$May-2021$Intel Xeon Gold 6348$2600$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$42 MB I+D on chip per chip$512 GB (16 x 32 GB 2Rx4 PC4-3200AA-R)$1 x 480 GB SATA SSD
